utt,spk,cond,hyp
p00_u48,p00,mix1.00,이 영향으로 부천 지역 사전 투표율은 전국 기초 기자체 가운데 두 번째로 낮았고 참전권 심해 논란이 일기도 했다.
p00_u48,p00,mix1.25,이 영향으로 부천 지역 사전 투표률은 전국 기초 기자체 가운데 두 번째로 낮았고 참정권 팀의 논란이 일기도 했다.
p00_u48,p00,mix1.50,이 영향으로 부천 지역 사전 투표율은 경국 기초 기자체 가운데 두 번째로 낮았고 참정권 팀의 논란이 일기도 했다.
p00_u48,p00,taps_lpf3k,이 영향으로 구천지역 사전투표율은 전국 기초 지자체 가운데 두 번째로 낮았고 3정권 침해 논란이 인기도 했다.
p00_u48,p00,taps_lpf4k,이 영향으로 구천지역 사전특트로율은 전국 기초 지자체 가운데 두 번째로 낮았고 참정권 침해 논란이 인기도 했다.
p00_u48,p00,taps_lpf5k,이 영향으로 구천지역 사전특태료는 경국 기초 기자체 가운데 두 번째로 낮았고 참정권팀의 논란이 인기도 했다.
p00_u48,p00,taps_lpf6k,이 영향으로 구천지역 사전특태료는 경국 기초 기자체 가운데 두 번째로 낮았고 참정권팀의 논란이 인기도 했다.
p00_u48,p00,taps_lpf7k,이 영향으로 구천지역 사전투표율은 경국 기초 기자체 가운데 두 번째로 낮았고 참정권팀의 논란이 인기도 했다.
p00_u48,p00,ce_lpf3k,이 영향으로 부천 지역 사전특표률은 전국 기초 기자체 가운데 두 번째로 낮았고 삼정권 심해 논란이 일기도 했다.
p00_u48,p00,ce_lpf4k,이 영향으로 부천 지역 사전투표률은 전국 기초 기자체 가운데 두 번째로 낮았고 삼정권 심해 논란이 일기도 했다.
p00_u48,p00,ce_lpf5k,이 영향으로 부천 지역 사전 투표율은 전국 기초 기자체 가운데 두 번째로 낮았고 삼정권 심해 논란이 일기도 했다.
p00_u48,p00,ce_lpf6k,이 영향으로 부천 지역 사전 투표율은 전국 기초 기자체 가운데 두 번째로 낮았고 삼정권 심해 논란이 일기도 했다.
p00_u48,p00,ce_lpf7k,이 영향으로 부천 지역 사전투표률은 전국 기초 기자체 가운데 두 번째로 낮았고 3종권 심해 논란이 일기도 했다.
p00_u48,p00,taps_notch,이 영향으로 구천지역 사전투표율은 경국 기초 기자체 가운데 두 번째로 낮았고 참정권팀의 논란이 인기도 했다.
p00_u48,p00,ce_notch,이 영향으로 부천지역 사전투표률은 전국 기초 기자체 가운데 두 번째로 낮았고 삼정권팀의 논란이 일기도 했다.
p00_u48,p00,hyb_tapsLow_ceHigh,이 영향으로 구천 지역 사전 특혜율은 전국 기초 기자체 가운데 두 번째로 낮았고 참정권 팀의 논란이 인기도 했다.
p00_u48,p00,hyb_ceLow_tapsHigh,이 영향으로 부천 지역 사전투표률은 경국 기초 기자체 가운데 두 번째로 낮았고 참정권 팀의 논란이 인기도 했다.
p00_u49,p00,mix0.00,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,mix0.25,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,mix0.50,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,mix0.75,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,mix1.00,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,mix1.25,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,mix1.50,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,taps_lpf3k,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,taps_lpf4k,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,taps_lpf5k,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,taps_lpf6k,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,taps_lpf7k,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,ce_lpf3k,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,ce_lpf4k,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,ce_lpf5k,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,ce_lpf6k,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,ce_lpf7k,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,taps_notch,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,ce_notch,부천시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,hyb_tapsLow_ceHigh,부찬시 선관위는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u49,p00,hyb_ceLow_tapsHigh,부천시 성관이는 대선 때 사전 수표소가 원활하게 운영되도록 잘 준비하겠다고 밝혔다.
p00_u50,p00,mix0.00,"영화 해적, 도깨기 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,mix0.25,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,mix0.50,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,mix0.75,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,mix1.00,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최종상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,mix1.25,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,mix1.50,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,taps_lpf3k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,taps_lpf4k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,taps_lpf5k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,taps_lpf6k,"영화 해적, 도깨기 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,taps_lpf7k,"영화 해적, 도깨기 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,ce_lpf3k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,ce_lpf4k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,ce_lpf5k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최종상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,ce_lpf6k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최종상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,ce_lpf7k,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최종상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,taps_notch,"영화 해적, 도깨기 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,ce_notch,"영화 해적, 도깨비 귓발이 8일 연속 박스 오피스 최종상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,hyb_tapsLow_ceHigh,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 지키며 설 연휴 극장가를 사로잡았다."
p00_u50,p00,hyb_ceLow_tapsHigh,"영화 해적, 도깨비 깃발이 8일 연속 박스 오피스 최정상을 듣기며 설 연휴 극장가를 사로잡았다."
p00_u51,p00,mix0.00,"3. 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨비 깃발은 전날 하루 동안 13만 1,711명을 동원해 무적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,mix0.25,"3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 깃발은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다"
p00_u51,p00,mix0.50,3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 히빨은 단날 하루 동안 13만 1711명을 동원해 누적 관객 수 88만 1496명을 기록했다.
p00_u51,p00,mix0.75,3일 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적독개기 휘발은 전날 하루 동안 13만 1711명을 동원해 누적 관객 수 88만 1496명을 기록했다.
p00_u51,p00,mix1.00,"3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 희빨은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,mix1.25,"3일 영화진흥위원회 영화관 입장권 통화 점상망에 따르면 해적 도깨비 희빨은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,mix1.50,"3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 힛발은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,taps_lpf3k,"3일 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨비 깃발은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,taps_lpf4k,"3일, 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨비 히빨은 전날 하루 동안 13만 1,711명을 동원해 무적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,taps_lpf5k,"3일, 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨기 깃발은 전날 하루 동안 13만 1,711명을 동원해 무적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,taps_lpf6k,"3. 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨기 깃발은 전날 하루 동안 13만 1,711명을 동원해 무적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,taps_lpf7k,"3. 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨기 깃발은 전날 하루 동안 13만 1,711명을 동원해 무적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,ce_lpf3k,"3일 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 희빨은 전날 하루 동안 13만 1711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,ce_lpf4k,3일 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 힛발은 전날 하루 동안 13만 1711명을 동원해 누적 관객 수 88만 1496명을 기록했다.
p00_u51,p00,ce_lpf5k,3일 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 힛발은 전날 하루 동안 13만 1711명을 동원해 누적 관객 수 88만 1496명을 기록했다.
p00_u51,p00,ce_lpf6k,"3일 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 힛발은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,ce_lpf7k,"3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 희빨은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,taps_notch,"3일, 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨비 깃발은 전날 하루 동안 13만 1,711명을 동원해, 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,ce_notch,"3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 깃발은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,hyb_tapsLow_ceHigh,"3. 영화진흥위원회 영화관 입장권 통화점산망에 따르면 해적 도깨비 깃발은 전날 하루 동안 13만 1,711명을 동원해 누적 관객 수 88만 1,496명을 기록했다."
p00_u51,p00,hyb_ceLow_tapsHigh,3. 영화진흥위원회 영화관 입장권 통화점상망에 따르면 해적 도깨비 휘발은 전날 하루 동안 13만 1711명을 동원해 누적 관객 수 88만 1496명을 기록했다.
p00_u52,p00,mix0.00,"해적, 도깨비 귓발은 행적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
p00_u52,p00,mix0.25,"해적, 도깨기 귓발은 행적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
p00_u52,p00,mix0.50,"해적, 도깨비 귓발은 흔적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
p00_u52,p00,mix0.75,"해적, 도깨비 귓발은 흔적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
p00_u52,p00,mix1.00,해적 도깨비 희빨은 흔적도 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타크란 모험을 그린 영화다.
p00_u52,p00,mix1.25,"해적, 도깨비 휘발은 흔적 수 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타크란 모험을 그린 영화다."
p00_u52,p00,mix1.50,해적 도깨기 휘발은 흔적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타크란 모험을 그린 영화다.
p00_u52,p00,taps_lpf3k,"해적, 도깨기 뒷발은 생적수 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
p00_u52,p00,taps_lpf4k,"해적, 도깨비 휘발은 행적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
p00_u52,p00,taps_lpf5k,"해적, 도깨비 뒷발은 행적서 없이 사라진 왕실보물의 주인이 되기 위해 바다로 모인 해적들의 스펙타클한 모험을 그린 영화다."
